fips,year,month,total_deaths,sex_1,sex_2
11040,2001,10,3,2,1
11040,2001,11,3,2,1
11040,2001,12,2,1,1
11040,2002,1,3,2,1
11040,2002,2,4,3,1
11040,2002,3,5,4,1
11040,2002,4,7,3,4
11040,2002,5,5,3,2
11040,2002,6,5,2,3
11040,2002,7,4,3,1
11040,2002,8,2,0,2
11040,2002,9,1,1,0
11040,2002,10,7,4,3
11040,2002,11,3,2,1
11040,2002,12,3,3,0
11040,2003,1,4,3,1
11040,2003,2,1,1,0
11040,2003,3,6,5,1
11040,2003,4,7,6,1
11040,2003,5,4,2,2
11040,2003,6,5,4,1
11040,2003,7,4,4,0
11040,2003,8,3,0,3
11040,2003,9,7,5,2
11040,2003,10,6,6,0
11040,2003,11,5,3,2
11040,2003,12,6,4,2
11040,2004,1,6,5,1
11040,2004,2,5,1,4
11040,2004,3,7,5,2
11040,2004,4,7,5,2
11040,2004,5,5,2,3
11040,2004,6,5,3,2
11040,2004,7,5,2,3
11040,2004,8,6,4,2
11040,2004,9,2,2,0
11040,2004,10,7,4,3
11040,2004,11,6,5,1
11040,2004,12,5,2,3
11040,2005,1,3,3,0
11040,2005,2,5,5,0
11040,2005,3,5,3,2
11040,2005,4,3,2,1
11040,2005,5,4,3,1
11040,2005,6,5,3,2
11040,2005,7,9,5,4
11040,2005,8,5,5,0
11040,2005,9,12,10,2
11040,2005,10,4,1,3
11040,2005,11,1,0,1
11040,2005,12,2,1,1
11040,2006,1,6,5,1
11040,2006,2,3,3,0
11040,2006,3,6,6,0
11040,2006,4,6,5,1
11040,2006,5,2,1,1
11040,2006,6,3,2,1
11040,2006,7,8,7,1
11040,2006,8,1,1,0
11040,2006,9,10,6,4
11040,2006,10,7,5,2
11040,2006,11,2,2,0
11040,2006,12,4,4,0
11040,2007,1,3,2,1
11040,2007,2,16,8,8
11040,2007,3,10,7,3
11040,2007,4,9,6,3
11040,2007,5,7,6,1
11040,2007,6,6,5,1
11040,2007,7,6,5,1
11040,2007,8,3,0,3
11040,2007,9,6,2,4
11040,2007,10,6,4,2
11040,2007,11,1,0,1
11040,2007,12,10,8,2
11040,2008,1,6,1,5
11040,2008,2,5,3,2
11040,2008,3,5,3,2
11040,2008,4,5,4,1
11040,2008,5,7,2,5
11040,2008,6,11,7,4
11040,2008,7,4,1,3
11040,2008,8,8,5,3
11040,2008,9,5,3,2
11040,2008,10,9,5,4
11040,2008,11,8,7,1
11040,2008,12,8,2,6
11040,2009,1,8,5,3
11040,2009,2,5,4,1
11040,2009,3,6,1,5
11040,2009,4,9,6,3
11040,2009,5,6,3,3
11040,2009,6,12,6,6
11040,2009,7,4,1,3
11040,2009,8,9,5,4
11040,2009,9,10,8,2
11040,2009,10,8,6,2
11040,2009,11,7,3,4
11040,2009,12,5,5,0
11040,2010,1,5,2,3
11040,2010,2,7,4,3
11040,2010,3,4,4,0
11040,2010,4,9,5,4
11040,2010,5,7,6,1
11040,2010,6,6,4,2
11040,2010,7,9,7,2
11040,2010,8,7,5,2
11040,2010,9,10,7,3
11040,2010,10,7,4,3
11040,2010,11,8,5,3
11040,2010,12,4,3,1
11040,2011,1,4,2,2
11040,2011,2,7,6,1
11040,2011,3,6,6,0
11040,2011,4,7,4,3
11040,2011,5,12,10,2
11040,2011,6,4,3,1
11040,2011,7,4,4,0
11040,2011,8,10,8,2
11040,2011,9,5,2,3
11040,2011,10,5,2,3
11040,2011,11,9,5,4
11040,2011,12,6,6,0
11040,2012,1,5,4,1
11040,2012,2,5,4,1
11040,2012,3,5,2,3
11040,2012,4,10,7,3
11040,2012,5,4,3,1
11040,2012,6,13,10,3
11040,2012,7,4,2,2
11040,2012,8,5,5,0
11040,2012,9,6,3,3
11040,2012,10,7,5,2
11040,2012,11,6,3,3
11040,2012,12,5,3,2
11040,2013,1,6,5,1
11040,2013,2,5,4,1
11040,2013,3,9,4,5
11040,2013,4,12,7,5
11040,2013,5,7,4,3
11040,2013,6,6,3,3
11040,2013,7,5,3,2
11040,2013,8,6,4,2
11040,2013,9,9,9,0
11040,2013,10,9,5,4
11040,2013,11,6,5,1
11040,2013,12,8,5,3
11040,2014,1,4,3,1
11040,2014,2,5,4,1
11040,2014,3,6,4,2
11040,2014,4,3,1,2
11040,2014,5,6,5,1
11040,2014,6,4,1,3
11040,2014,7,5,4,1
11040,2014,8,5,4,1
11040,2014,9,8,5,3
11040,2014,10,3,2,1
11040,2014,11,7,3,4
11040,2014,12,4,2,2
11040,2015,1,9,5,4
11040,2015,2,2,1,1
11040,2015,3,4,2,2
11040,2015,4,9,6,3
11040,2015,5,9,6,3
11040,2015,6,5,3,2
11040,2015,7,8,3,5
11040,2015,8,3,3,0
11040,2015,9,12,11,1
11040,2015,10,6,5,1
11040,2015,11,9,4,5
11040,2015,12,1,1,0
11040,2016,1,5,5,0
11040,2016,2,3,2,1
11040,2016,3,7,3,4
11040,2016,4,5,3,2
11040,2016,5,9,7,2
11040,2016,6,5,4,1
11040,2016,7,7,4,3
11040,2016,8,7,5,2
11040,2016,9,3,2,1
11040,2016,10,8,5,3
11040,2016,11,3,2,1
11040,2016,12,8,8,0
11040,2017,1,5,2,3
11040,2017,2,4,3,1
11040,2017,3,4,3,1
11040,2017,4,2,2,0
11040,2017,5,8,5,3
11040,2017,6,3,3,0
11040,2017,7,6,5,1
11040,2017,8,8,7,1
11040,2017,9,8,5,3
11040,2017,10,9,6,3
11040,2017,11,5,5,0
11040,2017,12,5,4,1
11040,2018,1,2,1,1
11040,2018,2,10,4,6
11040,2018,3,8,4,4
11040,2018,4,4,4,0
11040,2018,5,4,3,1
11040,2018,6,3,3,0
11040,2018,7,5,3,2
11040,2018,8,4,3,1
11040,2018,9,4,2,2
11040,2018,10,1,1,0
11040,2018,11,7,6,1
11040,2018,12,9,6,3
11040,2019,1,6,4,2
11040,2019,2,2,1,1
11040,2019,3,4,4,0
11040,2019,4,3,2,1
11040,2019,5,6,6,0
11040,2019,6,11,9,2
11040,2019,7,7,3,4
11040,2019,8,3,3,0
11040,2019,9,3,3,0
11040,2019,10,4,2,2
11040,2019,11,5,3,2
11040,2019,12,3,1,2
11040,2020,1,8,5,3
11040,2020,2,4,2,2
11040,2020,3,5,5,0
11040,2020,4,6,3,3
11040,2020,5,9,8,1
11040,2020,6,6,5,1
11040,2020,7,6,4,2
11040,2020,8,5,2,3
11040,2020,9,5,2,3
11040,2020,10,5,2,3
11040,2020,11,4,3,1
11040,2020,12,7,4,3
11040,2021,1,3,2,1
11040,2021,2,2,0,2
11040,2021,3,7,5,2
11040,2021,4,9,7,2
11040,2021,5,3,1,2
11040,2021,6,5,3,2
11040,2021,7,7,6,1
11040,2021,8,2,2,0
11040,2021,9,8,4,4
11040,2021,10,6,5,1
11040,2021,11,4,1,3
11040,2021,12,6,4,2
11040,2022,1,5,3,2
11040,2022,2,4,1,3
11040,2022,3,7,6,1
11040,2022,4,10,7,3
11040,2022,5,4,3,1
11040,2022,6,8,7,1
11040,2022,7,8,2,6
11040,2022,8,7,4,3
11040,2022,9,5,5,0
11040,2022,10,4,4,0
11040,2022,11,6,4,2
11040,2022,12,5,3,2
11040,2023,1,6,2,4
11040,2023,2,5,4,1
11040,2023,3,4,1,3
11040,2023,4,8,8,0
11040,2023,5,8,4,4
11040,2023,6,3,3,0
11040,2023,7,6,4,2
11040,2023,8,7,6,1
11040,2023,9,4,3,1
11040,2023,10,5,2,3
11040,2023,11,5,4,1
11040,2023,12,3,3,0
11040,2024,1,5,4,1
11040,2024,2,5,3,2
11040,2024,3,3,1,2
11040,2024,4,8,6,2
11040,2024,5,7,6,1
11040,2024,6,4,4,0
11040,2024,7,3,2,1
11040,2024,8,12,9,3
11040,2024,9,6,3,3
11040,2024,10,7,4,3
11040,2024,11,3,1,2
11040,2024,12,11,7,4
11050,1997,2,1,1,0
11050,1997,4,2,1,1
11050,1997,5,4,4,0
11050,1997,6,6,3,3
11050,1997,7,4,1,3
11050,1997,8,3,3,0
11050,1997,9,5,4,1
11050,1997,10,7,2,5
11050,1997,11,3,3,0
11050,1997,12,2,1,1
11050,1998,1,5,4,1
11050,1998,2,4,2,2
11050,1998,3,5,3,2
11050,1998,4,6,4,2
11050,1998,5,7,5,2
11050,1998,6,6,5,1
11050,1998,7,7,6,1
11050,1998,8,5,4,1
11050,1998,9,4,3,1
11050,1998,10,6,3,3
11050,1998,11,3,2,1
11050,1998,12,5,4,1
11050,1999,1,5,3,2
11050,1999,2,3,2,1
11050,1999,3,4,4,0
11050,1999,4,4,3,1
11050,1999,5,3,1,2
11050,1999,6,3,2,1
11050,1999,7,2,2,0
11050,1999,8,6,5,1
11050,1999,9,3,2,1
11050,1999,10,3,3,0
11050,2000,1,2,1,1
11050,2000,2,4,2,2
11050,2000,3,1,1,0
11050,2000,4,3,2,1
11050,2000,5,1,1,0
11050,2000,7,1,1,0
11050,2000,8,5,4,1
11050,2000,9,3,1,2
11050,2000,12,2,1,1
11050,2001,1,2,2,0
11050,2001,2,1,1,0
11050,2001,4,2,2,0
11050,2001,5,1,0,1
11050,2001,6,2,1,1
11050,2001,7,1,0,1
11050,2001,9,4,3,1
11050,2001,10,3,3,0
11050,2001,11,3,2,1
11050,2001,12,2,2,0
11050,2002,1,2,1,1
11050,2002,2,2,1,1
11050,2002,3,4,4,0
11050,2002,4,2,1,1
11050,2002,5,7,6,1
11050,2002,6,4,3,1
11050,2002,7,5,3,2
11050,2002,8,2,2,0
11050,2002,9,2,2,0
11050,2002,10,3,2,1
11050,2002,11,5,3,2
11050,2002,12,2,0,2
11050,2003,1,4,4,0
11050,2003,2,1,1,0
11050,2003,3,6,4,2
11050,2003,4,7,4,3
11050,2003,5,3,3,0
11050,2003,6,7,5,2
11050,2003,7,6,5,1
11050,2003,8,6,5,1
11050,2003,9,6,5,1
11050,2003,10,8,5,3
11050,2003,11,2,1,1
11050,2003,12,4,4,0
11050,2004,2,5,5,0
11050,2004,3,4,3,1
11050,2004,4,9,7,2
11050,2004,5,7,6,1
11050,2004,6,8,3,5
11050,2004,7,4,4,0
11050,2004,8,2,1,1
11050,2004,9,2,1,1
11050,2004,10,5,4,1
11050,2004,11,6,5,1
11050,2004,12,9,6,3
11050,2005,1,2,2,0
11050,2005,2,4,1,3
11050,2005,3,10,7,3
11050,2005,4,7,4,3
11050,2005,5,7,5,2
11050,2005,6,3,2,1
11050,2005,7,3,3,0
11050,2005,8,11,10,1
11050,2005,9,2,2,0
11050,2005,10,8,6,2
11050,2005,11,8,5,3
11050,2005,12,4,3,1
11050,2006,1,4,4,0
11050,2006,2,6,3,3
11050,2006,3,3,2,1
11050,2006,4,4,4,0
11050,2006,5,4,3,1
11050,2006,6,7,4,3
11050,2006,7,6,5,1
11050,2006,8,4,3,1
11050,2006,9,10,10,0
11050,2006,10,2,1,1
11050,2006,11,4,1,3
11050,2006,12,3,3,0
11050,2007,1,4,2,2
11050,2007,2,11,3,8
11050,2007,3,9,3,6
11050,2007,4,5,4,1
11050,2007,5,9,5,4
11050,2007,6,5,4,1
11050,2007,7,7,4,3
11050,2007,8,4,3,1
11050,2007,9,4,4,0
11050,2007,10,4,4,0
11050,2007,11,3,2,1
11050,2007,12,6,5,1
11050,2008,1,5,5,0
11050,2008,2,7,2,5
11050,2008,3,3,3,0
11050,2008,4,5,2,3
11050,2008,5,4,3,1
11050,2008,6,10,7,3
11050,2008,7,2,2,0
11050,2008,8,5,4,1
11050,2008,9,7,4,3
11050,2008,10,8,3,5
11050,2008,11,6,3,3
11050,2008,12,6,3,3
11050,2009,1,6,2,4
11050,2009,2,8,6,2
11050,2009,3,9,2,7
11050,2009,4,7,5,2
11050,2009,5,11,7,4
11050,2009,6,5,3,2
11050,2009,7,9,6,3
11050,2009,8,8,7,1
11050,2009,9,9,3,6
11050,2009,10,4,3,1
11050,2009,11,4,3,1
11050,2009,12,4,4,0
11050,2010,1,8,6,2
11050,2010,2,6,6,0
11050,2010,3,14,9,5
11050,2010,4,11,8,3
11050,2010,5,6,1,5
11050,2010,6,11,6,5
11050,2010,7,12,8,4
11050,2010,8,13,9,4
11050,2010,9,5,4,1
11050,2010,10,6,5,1
11050,2010,11,6,6,0
11050,2010,12,3,1,2
11050,2011,1,4,2,2
11050,2011,2,7,3,4
11050,2011,3,10,8,2
11050,2011,4,8,4,4
11050,2011,5,4,3,1
11050,2011,6,15,9,6
11050,2011,7,10,7,3
11050,2011,8,11,7,4
11050,2011,9,9,8,1
11050,2011,10,7,5,2
11050,2011,11,8,7,1
11050,2011,12,2,0,2
11050,2012,1,6,5,1
11050,2012,2,3,1,2
11050,2012,3,10,9,1
11050,2012,4,5,3,2
11050,2012,5,7,5,2
11050,2012,6,7,6,1
11050,2012,7,3,2,1
11050,2012,8,5,3,2
11050,2012,9,5,2,3
11050,2012,10,6,5,1
11050,2012,11,4,3,1
11050,2012,12,2,0,2
11050,2013,1,9,7,2
11050,2013,2,6,4,2
11050,2013,3,5,3,2
11050,2013,4,9,5,4
11050,2013,5,8,4,4
11050,2013,6,9,6,3
11050,2013,7,6,4,2
11050,2013,8,11,8,3
11050,2013,9,8,7,1
11050,2013,10,7,5,2
11050,2013,11,8,7,1
11050,2013,12,2,1,1
11050,2014,1,3,2,1
11050,2014,2,7,6,1
11050,2014,3,8,7,1
11050,2014,4,2,2,0
11050,2014,5,13,7,6
11050,2014,6,7,5,2
11050,2014,7,5,3,2
11050,2014,8,3,3,0
11050,2014,9,4,4,0
11050,2014,10,11,10,1
11050,2014,11,1,1,0
11050,2014,12,3,3,0
11050,2015,1,11,8,3
11050,2015,2,4,3,1
11050,2015,3,7,5,2
11050,2015,4,8,5,3
11050,2015,5,9,6,3
11050,2015,6,7,5,2
11050,2015,7,5,4,1
11050,2015,8,5,5,0
11050,2015,9,3,2,1
11050,2015,10,5,3,2
11050,2015,11,2,2,0
11050,2015,12,6,5,1
11050,2016,1,4,2,2
11050,2016,2,3,2,1
11050,2016,3,6,5,1
11050,2016,4,4,4,0
11050,2016,5,5,4,1
11050,2016,6,5,4,1
11050,2016,7,7,5,2
11050,2016,8,4,3,1
11050,2016,9,7,7,0
11050,2016,10,3,2,1
11050,2016,11,5,4,1
11050,2016,12,2,1,1
11050,2017,1,5,5,0
11050,2017,2,4,2,2
11050,2017,3,6,5,1
11050,2017,4,13,8,5
11050,2017,5,6,3,3
11050,2017,6,8,7,1
11050,2017,7,6,6,0
11050,2017,8,5,4,1
11050,2017,9,1,1,0
11050,2017,10,9,7,2
11050,2017,11,3,2,1
11050,2017,12,5,4,1
11050,2018,1,5,4,1
11050,2018,2,4,2,2
11050,2018,3,14,11,3
11050,2018,4,11,6,5
11050,2018,5,10,7,3
11050,2018,6,8,6,2
11050,2018,7,5,5,0
11050,2018,8,4,3,1
11050,2018,9,2,1,1
11050,2018,10,8,6,2
11050,2018,11,1,0,1
11050,2018,12,6,4,2
11050,2019,1,8,3,5
11050,2019,2,5,3,2
11050,2019,3,2,1,1
11050,2019,4,6,5,1
11050,2019,5,3,1,2
11050,2019,6,6,5,1
11050,2019,7,8,4,4
11050,2019,8,5,5,0
11050,2019,9,5,4,1
11050,2019,10,11,9,2
11050,2019,11,6,3,3
11050,2019,12,2,1,1
11050,2020,1,6,2,4
11050,2020,2,5,3,2
11050,2020,3,8,4,4
11050,2020,4,8,6,2
11050,2020,5,4,3,1
11050,2020,6,5,4,1
11050,2020,7,5,3,2
11050,2020,8,7,2,5
11050,2020,9,6,6,0
11050,2020,10,6,5,1
11050,2020,11,5,3,2
11050,2020,12,3,2,1
11050,2021,1,5,3,2
11050,2021,2,5,3,2
11050,2021,3,6,4,2
11050,2021,4,6,3,3
11050,2021,5,9,6,3
11050,2021,6,9,4,5
11050,2021,7,5,5,0
11050,2021,8,8,6,2
11050,2021,9,4,3,1
11050,2021,10,7,6,1
11050,2021,11,3,1,2
11050,2021,12,2,2,0
11050,2022,1,6,6,0
11050,2022,2,4,3,1
11050,2022,3,3,3,0
11050,2022,4,2,1,1
11050,2022,5,3,2,1
11050,2022,6,5,4,1
11050,2022,7,6,5,1
11050,2022,8,8,6,2
11050,2022,9,3,2,1
11050,2022,10,7,5,2
11050,2022,11,6,5,1
11050,2022,12,7,3,4
11050,2023,1,1,0,1
11050,2023,2,9,7,2
11050,2023,3,7,5,2
11050,2023,4,14,14,0
11050,2023,5,6,5,1
11050,2023,6,7,6,1
11050,2023,7,4,3,1
11050,2023,8,10,4,6
11050,2023,9,7,6,1
11050,2023,10,7,3,4
11050,2023,11,9,4,5
11050,2023,12,10,7,3
11050,2024,1,9,6,3
11050,2024,2,5,4,1
11050,2024,3,9,6,3
11050,2024,4,5,4,1
11050,2024,5,11,8,3
11050,2024,6,10,6,4
11050,2024,7,6,4,2
11050,2024,8,8,6,2
11050,2024,9,6,4,2
11050,2024,10,6,4,2
11050,2024,11,10,8,2
11050,2024,12,6,4,2
11060,1997,1,3,3,0
11060,1997,2,3,3,0
11060,1997,3,1,1,0
11060,1997,4,4,4,0
11060,1997,5,7,5,2
11060,1997,6,8,6,2
11060,1997,7,3,3,0
11060,1997,9,2,0,2
11060,1997,10,5,3,2
11060,1997,11,5,3,2
11060,1997,12,3,2,1
11060,1998,1,5,2,3
11060,1998,2,6,4,2
11060,1998,3,14,7,7
11060,1998,4,8,3,5
11060,1998,5,8,5,3
11060,1998,6,11,7,4
11060,1998,7,6,5,1
11060,1998,8,5,5,0
11060,1998,9,4,3,1
11060,1998,10,7,5,2
11060,1998,11,4,2,2
11060,1998,12,5,3,2
11060,1999,1,6,3,3
11060,1999,2,5,4,1
11060,1999,3,2,2,0
11060,1999,4,1,1,0
11060,1999,5,5,5,0
11060,1999,6,7,4,3
11060,1999,7,1,1,0
11060,1999,8,7,5,2
11060,1999,9,2,2,0
11060,1999,10,7,5,2
11060,1999,11,1,1,0
11060,1999,12,5,4,1
11060,2000,1,2,1,1
11060,2000,2,3,2,1
11060,2000,3,2,2,0
11060,2000,4,5,4,1
11060,2000,5,3,1,2
11060,2000,6,1,1,0
11060,2000,7,6,5,1
11060,2000,8,5,3,2
11060,2000,9,4,4,0
11060,2000,10,6,3,3
11060,2000,11,5,5,0
11060,2000,12,2,2,0
11060,2001,1,1,1,0
11060,2001,2,4,3,1
11060,2001,3,3,2,1
11060,2001,4,5,4,1
11060,2001,5,2,0,2
11060,2001,6,6,4,2
11060,2001,7,4,2,2
11060,2001,8,5,5,0
11060,2001,9,4,3,1
11060,2001,10,4,2,2
11060,2001,11,4,2,2
11060,2001,12,2,1,1
11060,2002,1,5,4,1
11060,2002,2,2,1,1
11060,2002,3,11,9,2
11060,2002,4,3,3,0
11060,2002,5,2,2,0
11060,2002,6,4,2,2
11060,2002,7,4,3,1
11060,2002,8,6,4,2
11060,2002,9,6,4,2
11060,2002,10,5,4,1
11060,2002,11,6,4,2
11060,2002,12,10,6,4
11060,2003,1,4,3,1
11060,2003,2,3,1,2
11060,2003,3,10,8,2
11060,2003,4,3,1,2
11060,2003,5,6,4,2
11060,2003,6,4,4,0
11060,2003,7,9,9,0
11060,2003,8,9,6,3
11060,2003,9,10,9,1
11060,2003,10,9,8,1
11060,2003,11,4,1,3
11060,2003,12,2,2,0
11060,2004,1,4,3,1
11060,2004,2,12,11,1
11060,2004,3,6,4,2
11060,2004,4,9,6,3
11060,2004,5,7,7,0
11060,2004,6,7,4,3
11060,2004,7,11,9,2
11060,2004,8,7,5,2
11060,2004,9,7,3,4
11060,2004,10,8,6,2
11060,2004,11,5,4,1
11060,2004,12,5,5,0
11060,2005,1,2,1,1
11060,2005,2,5,3,2
11060,2005,3,12,9,3
11060,2005,4,12,11,1
11060,2005,5,13,8,5
11060,2005,6,7,3,4
11060,2005,7,8,8,0
11060,2005,8,5,2,3
11060,2005,9,6,3,3
11060,2005,10,5,3,2
11060,2005,11,5,4,1
11060,2005,12,4,4,0
11060,2006,1,4,3,1
11060,2006,2,6,5,1
11060,2006,3,6,4,2
11060,2006,4,7,5,2
11060,2006,5,11,6,5
11060,2006,6,4,3,1
11060,2006,7,4,2,2
11060,2006,8,5,5,0
11060,2006,9,10,4,6
11060,2006,10,8,7,1
11060,2006,11,12,8,4
11060,2006,12,6,4,2
11060,2007,1,5,3,2
11060,2007,2,10,3,7
11060,2007,3,9,6,3
11060,2007,4,12,6,6
11060,2007,5,8,4,4
11060,2007,6,6,3,3
11060,2007,7,10,8,2
11060,2007,8,5,3,2
11060,2007,9,8,5,3
11060,2007,10,3,3,0
11060,2007,11,3,3,0
11060,2007,12,4,3,1
11060,2008,1,8,3,5
11060,2008,3,4,2,2
11060,2008,4,5,5,0
11060,2008,5,8,6,2
11060,2008,6,9,7,2
11060,2008,7,5,4,1
11060,2008,8,4,3,1
11060,2008,9,10,7,3
11060,2008,10,12,6,6
11060,2008,11,9,5,4
11060,2008,12,12,7,5
11060,2009,1,9,5,4
11060,2009,2,10,6,4
11060,2009,3,16,11,5
11060,2009,4,9,6,3
11060,2009,5,10,5,5
11060,2009,6,8,6,2
11060,2009,7,4,3,1
11060,2009,8,7,5,2
11060,2009,9,11,7,4
11060,2009,10,10,10,0
11060,2009,11,13,7,6
11060,2009,12,8,5,3
11060,2010,1,10,5,5
11060,2010,2,5,4,1
11060,2010,3,9,6,3
11060,2010,4,7,6,1
11060,2010,5,13,5,8
11060,2010,6,7,4,3
11060,2010,7,12,7,5
11060,2010,8,10,6,4
11060,2010,9,7,6,1
11060,2010,10,10,6,4
11060,2010,11,10,6,4
11060,2010,12,13,6,7
11060,2011,1,4,3,1
11060,2011,2,6,5,1
11060,2011,3,7,4,3
11060,2011,4,6,2,4
11060,2011,5,15,12,3
11060,2011,6,15,10,5
11060,2011,7,7,5,2
11060,2011,8,9,6,3
11060,2011,9,14,8,6
11060,2011,10,10,5,5
11060,2011,11,12,11,1
11060,2011,12,4,4,0
11060,2012,1,10,9,1
11060,2012,2,8,6,2
11060,2012,3,10,8,2
11060,2012,4,9,4,5
11060,2012,5,10,8,2
11060,2012,6,5,3,2
11060,2012,7,9,3,6
11060,2012,8,8,8,0
11060,2012,9,9,6,3
11060,2012,10,7,3,4
11060,2012,11,12,9,3
11060,2012,12,7,5,2
11060,2013,1,11,10,1
11060,2013,2,5,4,1
11060,2013,3,12,7,5
11060,2013,4,13,10,3
11060,2013,5,10,8,2
11060,2013,6,10,10,0
11060,2013,7,7,5,2
11060,2013,8,4,3,1
11060,2013,9,6,5,1
11060,2013,10,12,10,2
11060,2013,11,5,3,2
11060,2013,12,5,3,2
11060,2014,1,5,2,3
11060,2014,2,6,4,2
11060,2014,3,8,8,0
11060,2014,4,10,6,4
11060,2014,5,15,11,4
11060,2014,6,4,3,1
11060,2014,7,15,10,5
11060,2014,8,10,8,2
11060,2014,9,10,8,2
11060,2014,10,6,5,1
11060,2014,11,11,8,3
11060,2014,12,6,4,2
11060,2015,1,9,9,0
11060,2015,2,5,5,0
11060,2015,3,4,1,3
11060,2015,4,13,10,3
11060,2015,5,12,8,4
11060,2015,6,5,3,2
11060,2015,7,11,6,5
11060,2015,8,8,6,2
11060,2015,9,7,3,4
11060,2015,10,14,13,1
11060,2015,11,10,6,4
11060,2015,12,3,3,0
11060,2016,1,7,5,2
11060,2016,2,4,4,0
11060,2016,3,11,10,1
11060,2016,4,10,8,2
11060,2016,5,6,5,1
11060,2016,6,7,4,3
11060,2016,7,7,4,3
11060,2016,8,9,7,2
11060,2016,9,5,3,2
11060,2016,10,7,2,5
11060,2016,11,12,10,2
11060,2016,12,6,6,0
11060,2017,1,5,5,0
11060,2017,2,6,5,1
11060,2017,3,7,6,1
11060,2017,4,5,5,0
11060,2017,5,10,10,0
11060,2017,6,8,7,1
11060,2017,7,5,5,0
11060,2017,8,2,1,1
11060,2017,9,5,3,2
11060,2017,10,3,3,0
11060,2017,11,6,3,3
11060,2017,12,2,2,0
11060,2018,1,6,5,1
11060,2018,2,6,3,3
11060,2018,3,11,6,5
11060,2018,4,8,5,3
11060,2018,5,5,4,1
11060,2018,6,10,6,4
11060,2018,7,10,8,2
11060,2018,8,6,6,0
11060,2018,9,11,6,5
11060,2018,10,4,3,1
11060,2018,11,6,4,2
11060,2018,12,4,2,2
11060,2019,1,2,1,1
11060,2019,2,6,4,2
11060,2019,3,9,7,2
11060,2019,4,7,4,3
11060,2019,5,3,2,1
11060,2019,6,6,6,0
11060,2019,7,4,1,3
11060,2019,8,9,7,2
11060,2019,9,10,7,3
11060,2019,10,5,4,1
11060,2019,11,7,3,4
11060,2019,12,10,9,1
11060,2020,1,6,2,4
11060,2020,2,6,6,0
11060,2020,3,11,8,3
11060,2020,4,9,5,4
11060,2020,5,8,7,1
11060,2020,6,7,6,1
11060,2020,7,9,6,3
11060,2020,8,8,5,3
11060,2020,9,6,5,1
11060,2020,10,8,6,2
11060,2020,11,7,5,2
11060,2020,12,5,4,1
11060,2021,1,7,5,2
11060,2021,2,8,3,5
11060,2021,3,8,8,0
11060,2021,4,10,7,3
11060,2021,5,9,5,4
11060,2021,6,5,2,3
11060,2021,7,8,7,1
11060,2021,8,9,4,5
11060,2021,9,1,1,0
11060,2021,10,9,6,3
11060,2021,11,9,7,2
11060,2021,12,6,6,0
11060,2022,1,6,4,2
11060,2022,2,10,6,4
11060,2022,3,12,7,5
11060,2022,4,10,7,3
11060,2022,5,5,5,0
11060,2022,6,7,6,1
11060,2022,7,9,6,3
11060,2022,8,9,7,2
11060,2022,9,4,4,0
11060,2022,10,5,4,1
11060,2022,11,2,2,0
11060,2022,12,4,2,2
11060,2023,1,5,4,1
11060,2023,2,7,6,1
11060,2023,3,12,8,4
11060,2023,4,2,2,0
11060,2023,5,5,3,2
11060,2023,6,8,8,0
11060,2023,7,9,7,2
11060,2023,8,11,6,5
11060,2023,9,6,3,3
11060,2023,10,7,7,0
11060,2023,11,8,5,3
11060,2023,12,4,3,1
11060,2024,1,5,3,2
11060,2024,2,7,3,4
11060,2024,3,9,7,2
11060,2024,4,9,6,3
11060,2024,5,8,6,2
11060,2024,6,8,7,1
11060,2024,7,6,4,2
11060,2024,8,6,4,2
11060,2024,9,7,4,3
11060,2024,10,3,3,0
11060,2024,11,8,6,2
11060,2024,12,3,3,0
11070,1997,1,4,3,1
11070,1997,2,3,0,3
11070,1997,3,9,8,1
11070,1997,4,4,3,1
11070,1997,5,4,3,1
11070,1997,6,4,4,0
11070,1997,7,5,4,1
11070,1997,8,1,1,0
11070,1997,9,4,3,1
11070,1997,10,5,4,1
11070,1997,11,7,5,2
11070,1997,12,9,7,2
11070,1998,1,5,3,2
11070,1998,2,6,4,2
11070,1998,3,12,9,3
11070,1998,4,6,3,3
11070,1998,5,6,5,1
11070,1998,6,10,7,3
11070,1998,7,7,4,3
11070,1998,8,7,5,2
11070,1998,9,8,8,0
11070,1998,10,13,8,5
11070,1998,11,3,3,0
11070,1998,12,8,4,4
11070,1999,1,4,3,1
11070,1999,2,2,2,0
11070,1999,3,7,6,1
11070,1999,4,3,2,1
11070,1999,5,2,1,1
11070,1999,6,1,1,0
11070,1999,7,6,4,2
11070,1999,8,3,1,2
11070,1999,9,4,2,2
11070,1999,10,5,5,0
11070,1999,11,2,2,0
11070,1999,12,2,2,0
11070,2000,1,2,2,0
11070,2000,2,4,3,1
11070,2000,3,5,4,1
11070,2000,4,4,3,1
11070,2000,5,2,2,0
11070,2000,6,4,3,1
11070,2000,7,4,3,1
11070,2000,8,7,3,4
11070,2000,9,4,3,1
11070,2000,10,4,1,3
11070,2000,11,4,3,1
11070,2000,12,2,2,0
11070,2001,1,1,1,0
11070,2001,2,7,6,1
11070,2001,3,5,5,0
11070,2001,4,4,3,1
11070,2001,5,5,2,3
11070,2001,6,5,3,2
11070,2001,7,8,5,3
11070,2001,8,3,2,1
11070,2001,9,2,2,0
11070,2001,10,2,2,0
11070,2001,12,1,1,0
